Date,Open,High,Low,Close,Volume,SMA_Short_Best,SMA_Long_Best,Signal_Best,Entry_Price_Best,Stop_Loss_Level_Best,Trailing_Stop_Level_Best,Trailing_Stop_Pct_Best,Position_Best,Daily_PnL_Best,Cumulative_PnL_Best,Capital_Best,Cumulative_Returns_Best,Returns_Best
2023-06-27,1927.0,1929.4000244140625,1914.0,1914.0,49,1941.8909997558594,1905.422000325521,0,,,,,0,-0.0,63120.03173828125,1063120.0317382812,1.0631200317382812,0.0
2023-06-28,1912.300048828125,1912.300048828125,1912.300048828125,1912.300048828125,628,1941.8509997558594,1906.4913338216145,0,,,,,0,-0.0,63120.03173828125,1063120.0317382812,1.0631200317382812,0.0
2023-06-29,1909.9000244140625,1909.9000244140625,1892.5,1909.199951171875,289,1942.3139990234374,1907.6366666666668,0,,,,,0,-0.0,63120.03173828125,1063120.0317382812,1.0631200317382812,0.0
2023-06-30,1908.5999755859375,1921.0999755859375,1900.5999755859375,1921.0999755859375,445,1942.862999267578,1908.855332845052,0,,,,,0,0.0,63120.03173828125,1063120.0317382812,1.0631200317382812,0.0
2023-07-03,1917.9000244140625,1929.5,1917.9000244140625,1921.699951171875,41,1943.362999267578,1910.0339990234374,0,,,,,0,0.0,63120.03173828125,1063120.0317382812,1.0631200317382812,0.0
2023-07-05,1923.5,1933.9000244140625,1914.699951171875,1919.5999755859375,193,1943.784998779297,1911.1426652018229,0,,,,,0,-0.0,63120.03173828125,1063120.0317382812,1.0631200317382812,0.0
2023-07-06,1909.300048828125,1910.199951171875,1903.199951171875,1908.699951171875,81,1944.209998779297,1912.2666650390624,0,,,,,0,-0.0,63120.03173828125,1063120.0317382812,1.0631200317382812,0.0
2023-07-07,1913.4000244140625,1934.0999755859375,1913.4000244140625,1926.199951171875,61,1944.8439978027343,1913.4519978841147,0,,,,,0,0.0,63120.03173828125,1063120.0317382812,1.0631200317382812,0.0
2023-07-10,1923.5999755859375,1926.0999755859375,1912.300048828125,1925.0,269,1945.5749975585939,1914.6453312174478,0,,,,,0,-0.0,63120.03173828125,1063120.0317382812,1.0631200317382812,0.0
2023-07-11,1925.0,1937.0,1924.199951171875,1931.300048828125,142,1946.347998046875,1915.5133317057291,0,,,,,0,0.0,63120.03173828125,1063120.0317382812,1.0631200317382812,0.0
2023-07-12,1932.300048828125,1958.0,1932.199951171875,1956.199951171875,132,1947.567998046875,1916.5819978841146,0,,,,,0,0.0,63120.03173828125,1063120.0317382812,1.0631200317382812,0.0
2023-07-13,1961.0999755859375,1961.0999755859375,1953.0,1959.199951171875,121,1948.7399975585938,1917.8606640625,0,,,,,0,0.0,63120.03173828125,1063120.0317382812,1.0631200317382812,0.0
2023-07-14,1958.4000244140625,1960.5999755859375,1952.699951171875,1960.0999755859375,94,1949.9369970703126,1919.1326635742187,0,,,,,0,0.0,63120.03173828125,1063120.0317382812,1.0631200317382812,0.0
2023-07-17,1954.0,1956.5,1946.5999755859375,1952.4000244140625,29,1951.1309973144532,1920.2453304036458,0,,,,,0,-0.0,63120.03173828125,1063120.0317382812,1.0631200317382812,0.0
2023-07-18,1968.800048828125,1978.4000244140625,1963.4000244140625,1977.199951171875,83,1952.582996826172,1921.5019970703124,0,,,,,0,0.0,63120.03173828125,1063120.0317382812,1.0631200317382812,0.0
2023-07-19,1977.0,1977.5,1973.0,1977.5,35,1954.177996826172,1922.697997233073,0,,,,,0,0.0,63120.03173828125,1063120.0317382812,1.0631200317382812,0.0
2023-07-20,1973.699951171875,1973.699951171875,1965.5999755859375,1968.300048828125,638,1955.772996826172,1923.9499975585939,0,,,,,0,-0.0,63120.03173828125,1063120.0317382812,1.0631200317382812,0.0
2023-07-21,1961.800048828125,1964.300048828125,1961.800048828125,1964.300048828125,50,1957.2459973144532,1924.9526643880208,0,,,,,0,-0.0,63120.03173828125,1063120.0317382812,1.0631200317382812,0.0
2023-07-24,1965.300048828125,1965.5,1960.300048828125,1960.300048828125,2,1958.5599975585938,1925.9713313802083,0,,,,,0,-0.0,63120.03173828125,1063120.0317382812,1.0631200317382812,0.0
2023-07-25,1953.0,1962.5,1953.0,1962.0999755859375,19,1959.8039978027343,1927.2039982096355,0,,,,,0,0.0,63120.03173828125,1063120.0317382812,1.0631200317382812,0.0
2023-07-26,1966.199951171875,1972.0,1966.199951171875,1968.9000244140625,51,1961.157998046875,1928.3966650390626,0,,,,,0,0.0,63120.03173828125,1063120.0317382812,1.0631200317382812,0.0
2023-07-27,1945.4000244140625,1945.4000244140625,1945.4000244140625,1945.4000244140625,194253,1962.134998779297,1929.447998860677,0,,,,,0,-0.0,63120.03173828125,1063120.0317382812,1.0631200317382812,0.0
2023-07-28,1945.5,1962.199951171875,1944.199951171875,1960.4000244140625,23155,1963.259998779297,1930.4113321940104,0,,,,,0,0.0,63120.03173828125,1063120.0317382812,1.0631200317382812,0.0
2023-07-31,1959.199951171875,1971.5999755859375,1950.0,1970.5,1025,1964.8259985351563,1931.4419986979167,0,,,,,0,0.0,63120.03173828125,1063120.0317382812,1.0631200317382812,0.0
2023-08-01,1964.9000244140625,1965.4000244140625,1940.699951171875,1940.699951171875,688,1966.1059985351562,1932.4666650390625,0,,,,,0,-0.0,63120.03173828125,1063120.0317382812,1.0631200317382812,0.0
2023-08-02,1948.4000244140625,1953.5999755859375,1933.199951171875,1937.4000244140625,652,1967.1869982910157,1933.4099983723959,0,,,,,0,-0.0,63120.03173828125,1063120.0317382812,1.0631200317382812,0.0
2023-08-03,1934.199951171875,1936.5,1928.0,1932.0,773,1967.8869982910155,1934.1913313802083,0,,,,,0,-0.0,63120.03173828125,1063120.0317382812,1.0631200317382812,0.0
2023-08-04,1934.9000244140625,1945.0,1920.0,1939.5999755859375,290,1968.1659985351562,1935.0693310546876,0,,,,,0,0.0,63120.03173828125,1063120.0317382812,1.0631200317382812,0.0
2023-08-07,1941.0,1941.0,1929.800048828125,1933.5,376,1968.4389990234374,1935.8293310546876,0,,,,,0,-0.0,63120.03173828125,1063120.0317382812,1.0631200317382812,0.0
2023-08-08,1931.699951171875,1933.199951171875,1923.0,1924.0999755859375,555,1968.4139990234376,1936.525331217448,0,,,,,0,-0.0,63120.03173828125,1063120.0317382812,1.0631200317382812,0.0
2023-08-09,1925.4000244140625,1928.800048828125,1913.699951171875,1915.4000244140625,451,1968.3779992675782,1937.0299983723958,0,,,,,0,-0.0,63120.03173828125,1063120.0317382812,1.0631200317382812,0.0
2023-08-10,1921.0999755859375,1927.800048828125,1911.4000244140625,1914.4000244140625,178,1967.8239990234374,1937.440664876302,0,,,,,0,-0.0,63120.03173828125,1063120.0317382812,1.0631200317382812,0.0
2023-08-11,1913.0,1916.5999755859375,1911.800048828125,1912.9000244140625,57,1967.1609997558594,1937.9613313802083,0,,,,,0,-0.0,63120.03173828125,1063120.0317382812,1.0631200317382812,0.0
2023-08-14,1909.300048828125,1912.5999755859375,1903.300048828125,1910.5999755859375,46,1966.8869995117188,1938.2706648763021,0,,,,,0,-0.0,63120.03173828125,1063120.0317382812,1.0631200317382812,0.0
2023-08-15,1906.0,1907.699951171875,1895.0,1902.5,73,1966.4439990234375,1938.4693318684897,0,,,,,0,-0.0,63120.03173828125,1063120.0317382812,1.0631200317382812,0.0
2023-08-16,1904.5,1904.5,1890.300048828125,1896.0999755859375,22,1965.4669982910157,1938.6326652018229,0,,,,,0,-0.0,63120.03173828125,1063120.0317382812,1.0631200317382812,0.0
2023-08-17,1893.699951171875,1902.4000244140625,1884.0,1884.0999755859375,245,1964.4869982910157,1938.6959985351561,0,,,,,0,-0.0,63120.03173828125,1063120.0317382812,1.0631200317382812,0.0
2023-08-18,1891.800048828125,1891.800048828125,1886.0999755859375,1886.0999755859375,19,1963.8239978027343,1938.6333317057292,0,,,,,0,0.0,63120.03173828125,1063120.0317382812,1.0631200317382812,0.0
2023-08-21,1893.5999755859375,1893.5999755859375,1893.300048828125,1893.300048828125,876,1963.032998046875,1938.4659985351564,0,,,,,0,0.0,63120.03173828125,1063120.0317382812,1.0631200317382812,0.0
2023-08-22,1894.5999755859375,1896.800048828125,1892.800048828125,1896.4000244140625,46,1962.3359985351562,1938.3939990234376,0,,,,,0,0.0,63120.03173828125,1063120.0317382812,1.0631200317382812,0.0
2023-08-23,1909.5999755859375,1918.5,1909.5999755859375,1918.5,547,1961.717998046875,1938.4879988606772,0,,,,,0,0.0,63120.03173828125,1063120.0317382812,1.0631200317382812,0.0
2023-08-24,1920.0,1920.800048828125,1918.199951171875,1918.199951171875,337,1961.2099975585938,1938.4619986979167,0,,,,,0,-0.0,63120.03173828125,1063120.0317382812,1.0631200317382812,0.0
2023-08-25,1919.800048828125,1919.800048828125,1911.0999755859375,1911.0999755859375,195,1960.4819970703124,1938.359998372396,0,,,,,0,-0.0,63120.03173828125,1063120.0317382812,1.0631200317382812,0.0
2023-08-28,1915.5,1921.5,1915.5,1917.9000244140625,99,1959.4389978027343,1938.2986653645833,0,,,,,0,0.0,63120.03173828125,1063120.0317382812,1.0631200317382812,0.0
2023-08-29,1917.9000244140625,1936.5,1916.9000244140625,1936.5,1674,1958.5949975585938,1938.3159985351563,0,,,,,0,0.0,63120.03173828125,1063120.0317382812,1.0631200317382812,0.0
2023-08-30,1936.0,1946.4000244140625,1934.5999755859375,1944.300048828125,396,1957.9189978027343,1938.3366658528646,0,,,,,0,0.0,63120.03173828125,1063120.0317382812,1.0631200317382812,0.0
